base_configuration_id,base_game_index,behavioral_regime,dataset_split,game_family_id,game_id,seed,utterance_count,winner
r2_final_test_random_vote_speech,10,random_vote_speech,final_test,final_test_random_vote_speech_321_10,r2_final_test_random_vote_speech_seed_321_game_10,321,18,wolf
r2_final_test_balanced_social,1,balanced_social,final_test,final_test_balanced_social_322_1,r2_final_test_balanced_social_seed_322_game_1,322,21,wolf
r2_final_test_balanced_social,2,balanced_social,final_test,final_test_balanced_social_322_2,r2_final_test_balanced_social_seed_322_game_2,322,17,wolf
r2_final_test_balanced_social,3,balanced_social,final_test,final_test_balanced_social_322_3,r2_final_test_balanced_social_seed_322_game_3,322,20,wolf
r2_final_test_balanced_social,4,balanced_social,final_test,final_test_balanced_social_322_4,r2_final_test_balanced_social_seed_322_game_4,322,26,village
r2_final_test_balanced_social,5,balanced_social,final_test,final_test_balanced_social_322_5,r2_final_test_balanced_social_seed_322_game_5,322,27,village
r2_final_test_balanced_social,6,balanced_social,final_test,final_test_balanced_social_322_6,r2_final_test_balanced_social_seed_322_game_6,322,27,wolf
r2_final_test_balanced_social,7,balanced_social,final_test,final_test_balanced_social_322_7,r2_final_test_balanced_social_seed_322_game_7,322,17,wolf
r2_final_test_balanced_social,8,balanced_social,final_test,final_test_balanced_social_322_8,r2_final_test_balanced_social_seed_322_game_8,322,22,wolf
r2_final_test_balanced_social,9,balanced_social,final_test,final_test_balanced_social_322_9,r2_final_test_balanced_social_seed_322_game_9,322,25,village
r2_final_test_balanced_social,10,balanced_social,final_test,final_test_balanced_social_322_10,r2_final_test_balanced_social_seed_322_game_10,322,17,village
r2_final_test_deception_adaptive,1,deception_adaptive,final_test,final_test_deception_adaptive_322_1,r2_final_test_deception_adaptive_seed_322_game_1,322,9,wolf
r2_final_test_deception_adaptive,2,deception_adaptive,final_test,final_test_deception_adaptive_322_2,r2_final_test_deception_adaptive_seed_322_game_2,322,17,wolf
r2_final_test_deception_adaptive,3,deception_adaptive,final_test,final_test_deception_adaptive_322_3,r2_final_test_deception_adaptive_seed_322_game_3,322,20,village
r2_final_test_deception_adaptive,4,deception_adaptive,final_test,final_test_deception_adaptive_322_4,r2_final_test_deception_adaptive_seed_322_game_4,322,17,village
r2_final_test_deception_adaptive,5,deception_adaptive,final_test,final_test_deception_adaptive_322_5,r2_final_test_deception_adaptive_seed_322_game_5,322,25,wolf
r2_final_test_deception_adaptive,6,deception_adaptive,final_test,final_test_deception_adaptive_322_6,r2_final_test_deception_adaptive_seed_322_game_6,322,17,wolf
r2_final_test_deception_adaptive,7,deception_adaptive,final_test,final_test_deception_adaptive_322_7,r2_final_test_deception_adaptive_seed_322_game_7,322,17,wolf
r2_final_test_deception_adaptive,8,deception_adaptive,final_test,final_test_deception_adaptive_322_8,r2_final_test_deception_adaptive_seed_322_game_8,322,21,wolf
r2_final_test_deception_adaptive,9,deception_adaptive,final_test,final_test_deception_adaptive_322_9,r2_final_test_deception_adaptive_seed_322_game_9,322,16,wolf
r2_final_test_deception_adaptive,10,deception_adaptive,final_test,final_test_deception_adaptive_322_10,r2_final_test_deception_adaptive_seed_322_game_10,322,18,wolf
r2_final_test_trust_weighted_memory,1,trust_weighted_memory,final_test,final_test_trust_weighted_memory_322_1,r2_final_test_trust_weighted_memory_seed_322_game_1,322,27,wolf
r2_final_test_trust_weighted_memory,2,trust_weighted_memory,final_test,final_test_trust_weighted_memory_322_2,r2_final_test_trust_weighted_memory_seed_322_game_2,322,17,wolf
r2_final_test_trust_weighted_memory,3,trust_weighted_memory,final_test,final_test_trust_weighted_memory_322_3,r2_final_test_trust_weighted_memory_seed_322_game_3,322,21,village
r2_final_test_trust_weighted_memory,4,trust_weighted_memory,final_test,final_test_trust_weighted_memory_322_4,r2_final_test_trust_weighted_memory_seed_322_game_4,322,23,wolf
r2_final_test_trust_weighted_memory,5,trust_weighted_memory,final_test,final_test_trust_weighted_memory_322_5,r2_final_test_trust_weighted_memory_seed_322_game_5,322,17,wolf
r2_final_test_trust_weighted_memory,6,trust_weighted_memory,final_test,final_test_trust_weighted_memory_322_6,r2_final_test_trust_weighted_memory_seed_322_game_6,322,21,village
r2_final_test_trust_weighted_memory,7,trust_weighted_memory,final_test,final_test_trust_weighted_memory_322_7,r2_final_test_trust_weighted_memory_seed_322_game_7,322,28,wolf
r2_final_test_trust_weighted_memory,8,trust_weighted_memory,final_test,final_test_trust_weighted_memory_322_8,r2_final_test_trust_weighted_memory_seed_322_game_8,322,17,wolf
r2_final_test_trust_weighted_memory,9,trust_weighted_memory,final_test,final_test_trust_weighted_memory_322_9,r2_final_test_trust_weighted_memory_seed_322_game_9,322,21,wolf
r2_final_test_trust_weighted_memory,10,trust_weighted_memory,final_test,final_test_trust_weighted_memory_322_10,r2_final_test_trust_weighted_memory_seed_322_game_10,322,28,wolf
r2_final_test_random_vote_speech,1,random_vote_speech,final_test,final_test_random_vote_speech_322_1,r2_final_test_random_vote_speech_seed_322_game_1,322,23,wolf
r2_final_test_random_vote_speech,2,random_vote_speech,final_test,final_test_random_vote_speech_322_2,r2_final_test_random_vote_speech_seed_322_game_2,322,17,wolf
r2_final_test_random_vote_speech,3,random_vote_speech,final_test,final_test_random_vote_speech_322_3,r2_final_test_random_vote_speech_seed_322_game_3,322,25,wolf
r2_final_test_random_vote_speech,4,random_vote_speech,final_test,final_test_random_vote_speech_322_4,r2_final_test_random_vote_speech_seed_322_game_4,322,25,village
r2_final_test_random_vote_speech,5,random_vote_speech,final_test,final_test_random_vote_speech_322_5,r2_final_test_random_vote_speech_seed_322_game_5,322,15,wolf
r2_final_test_random_vote_speech,6,random_vote_speech,final_test,final_test_random_vote_speech_322_6,r2_final_test_random_vote_speech_seed_322_game_6,322,18,wolf
r2_final_test_random_vote_speech,7,random_vote_speech,final_test,final_test_random_vote_speech_322_7,r2_final_test_random_vote_speech_seed_322_game_7,322,16,wolf
r2_final_test_random_vote_speech,8,random_vote_speech,final_test,final_test_random_vote_speech_322_8,r2_final_test_random_vote_speech_seed_322_game_8,322,24,wolf
r2_final_test_random_vote_speech,9,random_vote_speech,final_test,final_test_random_vote_speech_322_9,r2_final_test_random_vote_speech_seed_322_game_9,322,25,wolf
r2_final_test_random_vote_speech,10,random_vote_speech,final_test,final_test_random_vote_speech_322_10,r2_final_test_random_vote_speech_seed_322_game_10,322,22,wolf
r2_final_test_balanced_social,1,balanced_social,final_test,final_test_balanced_social_323_1,r2_final_test_balanced_social_seed_323_game_1,323,16,wolf
r2_final_test_balanced_social,2,balanced_social,final_test,final_test_balanced_social_323_2,r2_final_test_balanced_social_seed_323_game_2,323,21,wolf
r2_final_test_balanced_social,3,balanced_social,final_test,final_test_balanced_social_323_3,r2_final_test_balanced_social_seed_323_game_3,323,17,wolf
r2_final_test_balanced_social,4,balanced_social,final_test,final_test_balanced_social_323_4,r2_final_test_balanced_social_seed_323_game_4,323,22,wolf
r2_final_test_balanced_social,5,balanced_social,final_test,final_test_balanced_social_323_5,r2_final_test_balanced_social_seed_323_game_5,323,21,wolf
r2_final_test_balanced_social,6,balanced_social,final_test,final_test_balanced_social_323_6,r2_final_test_balanced_social_seed_323_game_6,323,17,village
r2_final_test_balanced_social,7,balanced_social,final_test,final_test_balanced_social_323_7,r2_final_test_balanced_social_seed_323_game_7,323,16,wolf
r2_final_test_balanced_social,8,balanced_social,final_test,final_test_balanced_social_323_8,r2_final_test_balanced_social_seed_323_game_8,323,19,village
r2_final_test_balanced_social,9,balanced_social,final_test,final_test_balanced_social_323_9,r2_final_test_balanced_social_seed_323_game_9,323,25,wolf
r2_final_test_balanced_social,10,balanced_social,final_test,final_test_balanced_social_323_10,r2_final_test_balanced_social_seed_323_game_10,323,18,wolf
r2_final_test_deception_adaptive,1,deception_adaptive,final_test,final_test_deception_adaptive_323_1,r2_final_test_deception_adaptive_seed_323_game_1,323,22,wolf
r2_final_test_deception_adaptive,2,deception_adaptive,final_test,final_test_deception_adaptive_323_2,r2_final_test_deception_adaptive_seed_323_game_2,323,23,village
r2_final_test_deception_adaptive,3,deception_adaptive,final_test,final_test_deception_adaptive_323_3,r2_final_test_deception_adaptive_seed_323_game_3,323,20,village
r2_final_test_deception_adaptive,4,deception_adaptive,final_test,final_test_deception_adaptive_323_4,r2_final_test_deception_adaptive_seed_323_game_4,323,17,wolf
r2_final_test_deception_adaptive,5,deception_adaptive,final_test,final_test_deception_adaptive_323_5,r2_final_test_deception_adaptive_seed_323_game_5,323,28,village
r2_final_test_deception_adaptive,6,deception_adaptive,final_test,final_test_deception_adaptive_323_6,r2_final_test_deception_adaptive_seed_323_game_6,323,15,wolf
r2_final_test_deception_adaptive,7,deception_adaptive,final_test,final_test_deception_adaptive_323_7,r2_final_test_deception_adaptive_seed_323_game_7,323,26,village
r2_final_test_deception_adaptive,8,deception_adaptive,final_test,final_test_deception_adaptive_323_8,r2_final_test_deception_adaptive_seed_323_game_8,323,9,wolf
r2_final_test_deception_adaptive,9,deception_adaptive,final_test,final_test_deception_adaptive_323_9,r2_final_test_deception_adaptive_seed_323_game_9,323,28,village
r2_final_test_deception_adaptive,10,deception_adaptive,final_test,final_test_deception_adaptive_323_10,r2_final_test_deception_adaptive_seed_323_game_10,323,17,wolf
r2_final_test_trust_weighted_memory,1,trust_weighted_memory,final_test,final_test_trust_weighted_memory_323_1,r2_final_test_trust_weighted_memory_seed_323_game_1,323,24,village
r2_final_test_trust_weighted_memory,2,trust_weighted_memory,final_test,final_test_trust_weighted_memory_323_2,r2_final_test_trust_weighted_memory_seed_323_game_2,323,16,wolf
r2_final_test_trust_weighted_memory,3,trust_weighted_memory,final_test,final_test_trust_weighted_memory_323_3,r2_final_test_trust_weighted_memory_seed_323_game_3,323,19,wolf
r2_final_test_trust_weighted_memory,4,trust_weighted_memory,final_test,final_test_trust_weighted_memory_323_4,r2_final_test_trust_weighted_memory_seed_323_game_4,323,17,village
r2_final_test_trust_weighted_memory,5,trust_weighted_memory,final_test,final_test_trust_weighted_memory_323_5,r2_final_test_trust_weighted_memory_seed_323_game_5,323,25,village
r2_final_test_trust_weighted_memory,6,trust_weighted_memory,final_test,final_test_trust_weighted_memory_323_6,r2_final_test_trust_weighted_memory_seed_323_game_6,323,15,wolf
r2_final_test_trust_weighted_memory,7,trust_weighted_memory,final_test,final_test_trust_weighted_memory_323_7,r2_final_test_trust_weighted_memory_seed_323_game_7,323,25,wolf
r2_final_test_trust_weighted_memory,8,trust_weighted_memory,final_test,final_test_trust_weighted_memory_323_8,r2_final_test_trust_weighted_memory_seed_323_game_8,323,13,wolf
r2_final_test_trust_weighted_memory,9,trust_weighted_memory,final_test,final_test_trust_weighted_memory_323_9,r2_final_test_trust_weighted_memory_seed_323_game_9,323,28,wolf
r2_final_test_trust_weighted_memory,10,trust_weighted_memory,final_test,final_test_trust_weighted_memory_323_10,r2_final_test_trust_weighted_memory_seed_323_game_10,323,17,wolf
r2_final_test_random_vote_speech,1,random_vote_speech,final_test,final_test_random_vote_speech_323_1,r2_final_test_random_vote_speech_seed_323_game_1,323,23,wolf
r2_final_test_random_vote_speech,2,random_vote_speech,final_test,final_test_random_vote_speech_323_2,r2_final_test_random_vote_speech_seed_323_game_2,323,25,village
r2_final_test_random_vote_speech,3,random_vote_speech,final_test,final_test_random_vote_speech_323_3,r2_final_test_random_vote_speech_seed_323_game_3,323,15,village
r2_final_test_random_vote_speech,4,random_vote_speech,final_test,final_test_random_vote_speech_323_4,r2_final_test_random_vote_speech_seed_323_game_4,323,20,village
r2_final_test_random_vote_speech,5,random_vote_speech,final_test,final_test_random_vote_speech_323_5,r2_final_test_random_vote_speech_seed_323_game_5,323,22,wolf
r2_final_test_random_vote_speech,6,random_vote_speech,final_test,final_test_random_vote_speech_323_6,r2_final_test_random_vote_speech_seed_323_game_6,323,25,wolf
r2_final_test_random_vote_speech,7,random_vote_speech,final_test,final_test_random_vote_speech_323_7,r2_final_test_random_vote_speech_seed_323_game_7,323,16,wolf
r2_final_test_random_vote_speech,8,random_vote_speech,final_test,final_test_random_vote_speech_323_8,r2_final_test_random_vote_speech_seed_323_game_8,323,22,wolf
r2_final_test_random_vote_speech,9,random_vote_speech,final_test,final_test_random_vote_speech_323_9,r2_final_test_random_vote_speech_seed_323_game_9,323,22,wolf
r2_final_test_random_vote_speech,10,random_vote_speech,final_test,final_test_random_vote_speech_323_10,r2_final_test_random_vote_speech_seed_323_game_10,323,21,wolf
r2_final_test_balanced_social,1,balanced_social,final_test,final_test_balanced_social_324_1,r2_final_test_balanced_social_seed_324_game_1,324,15,village
r2_final_test_balanced_social,2,balanced_social,final_test,final_test_balanced_social_324_2,r2_final_test_balanced_social_seed_324_game_2,324,28,village
r2_final_test_balanced_social,3,balanced_social,final_test,final_test_balanced_social_324_3,r2_final_test_balanced_social_seed_324_game_3,324,26,wolf
r2_final_test_balanced_social,4,balanced_social,final_test,final_test_balanced_social_324_4,r2_final_test_balanced_social_seed_324_game_4,324,17,wolf
r2_final_test_balanced_social,5,balanced_social,final_test,final_test_balanced_social_324_5,r2_final_test_balanced_social_seed_324_game_5,324,24,wolf
r2_final_test_balanced_social,6,balanced_social,final_test,final_test_balanced_social_324_6,r2_final_test_balanced_social_seed_324_game_6,324,20,village
r2_final_test_balanced_social,7,balanced_social,final_test,final_test_balanced_social_324_7,r2_final_test_balanced_social_seed_324_game_7,324,23,wolf
r2_final_test_balanced_social,8,balanced_social,final_test,final_test_balanced_social_324_8,r2_final_test_balanced_social_seed_324_game_8,324,22,wolf
r2_final_test_balanced_social,9,balanced_social,final_test,final_test_balanced_social_324_9,r2_final_test_balanced_social_seed_324_game_9,324,20,wolf
r2_final_test_balanced_social,10,balanced_social,final_test,final_test_balanced_social_324_10,r2_final_test_balanced_social_seed_324_game_10,324,21,wolf
r2_final_test_deception_adaptive,1,deception_adaptive,final_test,final_test_deception_adaptive_324_1,r2_final_test_deception_adaptive_seed_324_game_1,324,21,village
r2_final_test_deception_adaptive,2,deception_adaptive,final_test,final_test_deception_adaptive_324_2,r2_final_test_deception_adaptive_seed_324_game_2,324,22,village
r2_final_test_deception_adaptive,3,deception_adaptive,final_test,final_test_deception_adaptive_324_3,r2_final_test_deception_adaptive_seed_324_game_3,324,22,village
r2_final_test_deception_adaptive,4,deception_adaptive,final_test,final_test_deception_adaptive_324_4,r2_final_test_deception_adaptive_seed_324_game_4,324,24,wolf
r2_final_test_deception_adaptive,5,deception_adaptive,final_test,final_test_deception_adaptive_324_5,r2_final_test_deception_adaptive_seed_324_game_5,324,27,village
r2_final_test_deception_adaptive,6,deception_adaptive,final_test,final_test_deception_adaptive_324_6,r2_final_test_deception_adaptive_seed_324_game_6,324,21,village
r2_final_test_deception_adaptive,7,deception_adaptive,final_test,final_test_deception_adaptive_324_7,r2_final_test_deception_adaptive_seed_324_game_7,324,21,village
r2_final_test_deception_adaptive,8,deception_adaptive,final_test,final_test_deception_adaptive_324_8,r2_final_test_deception_adaptive_seed_324_game_8,324,9,wolf
r2_final_test_deception_adaptive,9,deception_adaptive,final_test,final_test_deception_adaptive_324_9,r2_final_test_deception_adaptive_seed_324_game_9,324,19,wolf
r2_final_test_deception_adaptive,10,deception_adaptive,final_test,final_test_deception_adaptive_324_10,r2_final_test_deception_adaptive_seed_324_game_10,324,19,village
r2_final_test_trust_weighted_memory,1,trust_weighted_memory,final_test,final_test_trust_weighted_memory_324_1,r2_final_test_trust_weighted_memory_seed_324_game_1,324,18,wolf
r2_final_test_trust_weighted_memory,2,trust_weighted_memory,final_test,final_test_trust_weighted_memory_324_2,r2_final_test_trust_weighted_memory_seed_324_game_2,324,21,village
r2_final_test_trust_weighted_memory,3,trust_weighted_memory,final_test,final_test_trust_weighted_memory_324_3,r2_final_test_trust_weighted_memory_seed_324_game_3,324,26,village
r2_final_test_trust_weighted_memory,4,trust_weighted_memory,final_test,final_test_trust_weighted_memory_324_4,r2_final_test_trust_weighted_memory_seed_324_game_4,324,17,wolf
r2_final_test_trust_weighted_memory,5,trust_weighted_memory,final_test,final_test_trust_weighted_memory_324_5,r2_final_test_trust_weighted_memory_seed_324_game_5,324,17,wolf
r2_final_test_trust_weighted_memory,6,trust_weighted_memory,final_test,final_test_trust_weighted_memory_324_6,r2_final_test_trust_weighted_memory_seed_324_game_6,324,22,wolf
r2_final_test_trust_weighted_memory,7,trust_weighted_memory,final_test,final_test_trust_weighted_memory_324_7,r2_final_test_trust_weighted_memory_seed_324_game_7,324,15,wolf
r2_final_test_trust_weighted_memory,8,trust_weighted_memory,final_test,final_test_trust_weighted_memory_324_8,r2_final_test_trust_weighted_memory_seed_324_game_8,324,17,wolf
r2_final_test_trust_weighted_memory,9,trust_weighted_memory,final_test,final_test_trust_weighted_memory_324_9,r2_final_test_trust_weighted_memory_seed_324_game_9,324,22,village
r2_final_test_trust_weighted_memory,10,trust_weighted_memory,final_test,final_test_trust_weighted_memory_324_10,r2_final_test_trust_weighted_memory_seed_324_game_10,324,22,village
r2_final_test_random_vote_speech,1,random_vote_speech,final_test,final_test_random_vote_speech_324_1,r2_final_test_random_vote_speech_seed_324_game_1,324,22,wolf
r2_final_test_random_vote_speech,2,random_vote_speech,final_test,final_test_random_vote_speech_324_2,r2_final_test_random_vote_speech_seed_324_game_2,324,22,wolf
r2_final_test_random_vote_speech,3,random_vote_speech,final_test,final_test_random_vote_speech_324_3,r2_final_test_random_vote_speech_seed_324_game_3,324,21,village
r2_final_test_random_vote_speech,4,random_vote_speech,final_test,final_test_random_vote_speech_324_4,r2_final_test_random_vote_speech_seed_324_game_4,324,17,wolf
r2_final_test_random_vote_speech,5,random_vote_speech,final_test,final_test_random_vote_speech_324_5,r2_final_test_random_vote_speech_seed_324_game_5,324,25,wolf
r2_final_test_random_vote_speech,6,random_vote_speech,final_test,final_test_random_vote_speech_324_6,r2_final_test_random_vote_speech_seed_324_game_6,324,24,village
r2_final_test_random_vote_speech,7,random_vote_speech,final_test,final_test_random_vote_speech_324_7,r2_final_test_random_vote_speech_seed_324_game_7,324,25,wolf
r2_final_test_random_vote_speech,8,random_vote_speech,final_test,final_test_random_vote_speech_324_8,r2_final_test_random_vote_speech_seed_324_game_8,324,21,wolf
r2_final_test_random_vote_speech,9,random_vote_speech,final_test,final_test_random_vote_speech_324_9,r2_final_test_random_vote_speech_seed_324_game_9,324,17,wolf
r2_final_test_random_vote_speech,10,random_vote_speech,final_test,final_test_random_vote_speech_324_10,r2_final_test_random_vote_speech_seed_324_game_10,324,24,wolf
r2_ood_template_balanced_social,1,balanced_social,ood_template,ood_template_balanced_social_325_1,r2_ood_template_balanced_social_seed_325_game_1,325,21,wolf
r2_ood_template_balanced_social,2,balanced_social,ood_template,ood_template_balanced_social_325_2,r2_ood_template_balanced_social_seed_325_game_2,325,27,wolf
r2_ood_template_balanced_social,3,balanced_social,ood_template,ood_template_balanced_social_325_3,r2_ood_template_balanced_social_seed_325_game_3,325,9,wolf
r2_ood_template_balanced_social,4,balanced_social,ood_template,ood_template_balanced_social_325_4,r2_ood_template_balanced_social_seed_325_game_4,325,23,wolf
r2_ood_template_balanced_social,5,balanced_social,ood_template,ood_template_balanced_social_325_5,r2_ood_template_balanced_social_seed_325_game_5,325,26,wolf
r2_ood_template_deception_adaptive,1,deception_adaptive,ood_template,ood_template_deception_adaptive_325_1,r2_ood_template_deception_adaptive_seed_325_game_1,325,13,wolf
r2_ood_template_deception_adaptive,2,deception_adaptive,ood_template,ood_template_deception_adaptive_325_2,r2_ood_template_deception_adaptive_seed_325_game_2,325,20,village
r2_ood_template_deception_adaptive,3,deception_adaptive,ood_template,ood_template_deception_adaptive_325_3,r2_ood_template_deception_adaptive_seed_325_game_3,325,18,wolf
r2_ood_template_deception_adaptive,4,deception_adaptive,ood_template,ood_template_deception_adaptive_325_4,r2_ood_template_deception_adaptive_seed_325_game_4,325,25,village
r2_ood_template_deception_adaptive,5,deception_adaptive,ood_template,ood_template_deception_adaptive_325_5,r2_ood_template_deception_adaptive_seed_325_game_5,325,18,village
r2_ood_template_trust_weighted_memory,1,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_325_1,r2_ood_template_trust_weighted_memory_seed_325_game_1,325,21,village
r2_ood_template_trust_weighted_memory,2,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_325_2,r2_ood_template_trust_weighted_memory_seed_325_game_2,325,17,wolf
r2_ood_template_trust_weighted_memory,3,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_325_3,r2_ood_template_trust_weighted_memory_seed_325_game_3,325,26,wolf
r2_ood_template_trust_weighted_memory,4,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_325_4,r2_ood_template_trust_weighted_memory_seed_325_game_4,325,26,village
r2_ood_template_trust_weighted_memory,5,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_325_5,r2_ood_template_trust_weighted_memory_seed_325_game_5,325,20,village
r2_ood_template_random_vote_speech,1,random_vote_speech,ood_template,ood_template_random_vote_speech_325_1,r2_ood_template_random_vote_speech_seed_325_game_1,325,27,wolf
r2_ood_template_random_vote_speech,2,random_vote_speech,ood_template,ood_template_random_vote_speech_325_2,r2_ood_template_random_vote_speech_seed_325_game_2,325,24,wolf
r2_ood_template_random_vote_speech,3,random_vote_speech,ood_template,ood_template_random_vote_speech_325_3,r2_ood_template_random_vote_speech_seed_325_game_3,325,17,village
r2_ood_template_random_vote_speech,4,random_vote_speech,ood_template,ood_template_random_vote_speech_325_4,r2_ood_template_random_vote_speech_seed_325_game_4,325,9,wolf
r2_ood_template_random_vote_speech,5,random_vote_speech,ood_template,ood_template_random_vote_speech_325_5,r2_ood_template_random_vote_speech_seed_325_game_5,325,17,wolf
r2_ood_template_balanced_social,1,balanced_social,ood_template,ood_template_balanced_social_326_1,r2_ood_template_balanced_social_seed_326_game_1,326,21,wolf
r2_ood_template_balanced_social,2,balanced_social,ood_template,ood_template_balanced_social_326_2,r2_ood_template_balanced_social_seed_326_game_2,326,23,wolf
r2_ood_template_balanced_social,3,balanced_social,ood_template,ood_template_balanced_social_326_3,r2_ood_template_balanced_social_seed_326_game_3,326,21,wolf
r2_ood_template_balanced_social,4,balanced_social,ood_template,ood_template_balanced_social_326_4,r2_ood_template_balanced_social_seed_326_game_4,326,28,wolf
r2_ood_template_balanced_social,5,balanced_social,ood_template,ood_template_balanced_social_326_5,r2_ood_template_balanced_social_seed_326_game_5,326,28,village
r2_ood_template_deception_adaptive,1,deception_adaptive,ood_template,ood_template_deception_adaptive_326_1,r2_ood_template_deception_adaptive_seed_326_game_1,326,16,wolf
r2_ood_template_deception_adaptive,2,deception_adaptive,ood_template,ood_template_deception_adaptive_326_2,r2_ood_template_deception_adaptive_seed_326_game_2,326,20,wolf
r2_ood_template_deception_adaptive,3,deception_adaptive,ood_template,ood_template_deception_adaptive_326_3,r2_ood_template_deception_adaptive_seed_326_game_3,326,14,wolf
r2_ood_template_deception_adaptive,4,deception_adaptive,ood_template,ood_template_deception_adaptive_326_4,r2_ood_template_deception_adaptive_seed_326_game_4,326,16,wolf
r2_ood_template_deception_adaptive,5,deception_adaptive,ood_template,ood_template_deception_adaptive_326_5,r2_ood_template_deception_adaptive_seed_326_game_5,326,17,wolf
r2_ood_template_trust_weighted_memory,1,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_326_1,r2_ood_template_trust_weighted_memory_seed_326_game_1,326,9,wolf
r2_ood_template_trust_weighted_memory,2,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_326_2,r2_ood_template_trust_weighted_memory_seed_326_game_2,326,17,wolf
r2_ood_template_trust_weighted_memory,3,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_326_3,r2_ood_template_trust_weighted_memory_seed_326_game_3,326,16,wolf
r2_ood_template_trust_weighted_memory,4,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_326_4,r2_ood_template_trust_weighted_memory_seed_326_game_4,326,23,village
r2_ood_template_trust_weighted_memory,5,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_326_5,r2_ood_template_trust_weighted_memory_seed_326_game_5,326,24,wolf
r2_ood_template_random_vote_speech,1,random_vote_speech,ood_template,ood_template_random_vote_speech_326_1,r2_ood_template_random_vote_speech_seed_326_game_1,326,15,village
r2_ood_template_random_vote_speech,2,random_vote_speech,ood_template,ood_template_random_vote_speech_326_2,r2_ood_template_random_vote_speech_seed_326_game_2,326,10,wolf
r2_ood_template_random_vote_speech,3,random_vote_speech,ood_template,ood_template_random_vote_speech_326_3,r2_ood_template_random_vote_speech_seed_326_game_3,326,25,wolf
r2_ood_template_random_vote_speech,4,random_vote_speech,ood_template,ood_template_random_vote_speech_326_4,r2_ood_template_random_vote_speech_seed_326_game_4,326,20,wolf
r2_ood_template_random_vote_speech,5,random_vote_speech,ood_template,ood_template_random_vote_speech_326_5,r2_ood_template_random_vote_speech_seed_326_game_5,326,28,wolf
r2_ood_template_balanced_social,1,balanced_social,ood_template,ood_template_balanced_social_327_1,r2_ood_template_balanced_social_seed_327_game_1,327,17,village
r2_ood_template_balanced_social,2,balanced_social,ood_template,ood_template_balanced_social_327_2,r2_ood_template_balanced_social_seed_327_game_2,327,24,wolf
r2_ood_template_balanced_social,3,balanced_social,ood_template,ood_template_balanced_social_327_3,r2_ood_template_balanced_social_seed_327_game_3,327,17,wolf
r2_ood_template_balanced_social,4,balanced_social,ood_template,ood_template_balanced_social_327_4,r2_ood_template_balanced_social_seed_327_game_4,327,27,village
r2_ood_template_balanced_social,5,balanced_social,ood_template,ood_template_balanced_social_327_5,r2_ood_template_balanced_social_seed_327_game_5,327,16,village
r2_ood_template_deception_adaptive,1,deception_adaptive,ood_template,ood_template_deception_adaptive_327_1,r2_ood_template_deception_adaptive_seed_327_game_1,327,16,wolf
r2_ood_template_deception_adaptive,2,deception_adaptive,ood_template,ood_template_deception_adaptive_327_2,r2_ood_template_deception_adaptive_seed_327_game_2,327,22,wolf
r2_ood_template_deception_adaptive,3,deception_adaptive,ood_template,ood_template_deception_adaptive_327_3,r2_ood_template_deception_adaptive_seed_327_game_3,327,22,wolf
r2_ood_template_deception_adaptive,4,deception_adaptive,ood_template,ood_template_deception_adaptive_327_4,r2_ood_template_deception_adaptive_seed_327_game_4,327,22,wolf
r2_ood_template_deception_adaptive,5,deception_adaptive,ood_template,ood_template_deception_adaptive_327_5,r2_ood_template_deception_adaptive_seed_327_game_5,327,27,village
r2_ood_template_trust_weighted_memory,1,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_327_1,r2_ood_template_trust_weighted_memory_seed_327_game_1,327,17,wolf
r2_ood_template_trust_weighted_memory,2,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_327_2,r2_ood_template_trust_weighted_memory_seed_327_game_2,327,17,wolf
r2_ood_template_trust_weighted_memory,3,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_327_3,r2_ood_template_trust_weighted_memory_seed_327_game_3,327,24,wolf
r2_ood_template_trust_weighted_memory,4,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_327_4,r2_ood_template_trust_weighted_memory_seed_327_game_4,327,14,wolf
r2_ood_template_trust_weighted_memory,5,trust_weighted_memory,ood_template,ood_template_trust_weighted_memory_327_5,r2_ood_template_trust_weighted_memory_seed_327_game_5,327,23,village
r2_ood_template_random_vote_speech,1,random_vote_speech,ood_template,ood_template_random_vote_speech_327_1,r2_ood_template_random_vote_speech_seed_327_game_1,327,21,wolf
r2_ood_template_random_vote_speech,2,random_vote_speech,ood_template,ood_template_random_vote_speech_327_2,r2_ood_template_random_vote_speech_seed_327_game_2,327,22,village
r2_ood_template_random_vote_speech,3,random_vote_speech,ood_template,ood_template_random_vote_speech_327_3,r2_ood_template_random_vote_speech_seed_327_game_3,327,23,village
